id,icij_sar_id,filer_org_name_id,filer_org_name,filer_org_name_display,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
240075,2960,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 29, 2013",2013,"Jul 18, 2013",2013,banco-de-oro-unibank-inc,"Banco De Oro Unibank, Inc.",Asia,Philippines,PHL,hong-kong-and-shanghai-banking-corp-hong-kong-hkg,Hong Kong And Shanghai Banking Corp.,Asia,Hong Kong,HKG,6,981271.22
240076,2960,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 25, 2013",2013,"Jul 16, 2013",2013,banco-de-oro-unibank-inc,"Banco De Oro Unibank, Inc.",Asia,Philippines,PHL,deutsche-bank-ag-hong-kong-hkg,Deutsche Bank AG,Asia,Hong Kong,HKG,9,1048277.31
240077,2960,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 8, 2013",2013,"May 29, 2013",2013,banco-de-oro-unibank-inc,"Banco De Oro Unibank, Inc.",Asia,Philippines,PHL,intesa-sanpaolo-spa-hong-kong-hkg,Intesa Sanpaolo Spa,Asia,Hong Kong,HKG,5,1064072.5
240080,2475,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 23, 2015",2015,"Dec 23, 2015",2015,eurasian-bank,Eurasian Bank,Asia,Kazakhstan,KAZ,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,1,2500000
240081,2475,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 7, 2015",2015,"Dec 30, 2015",2015,british-arab-commercial-bank-ltd,British Arab Commercial Bank Ltd,Europe,United Kingdom,GBR,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,5,2939517.4
240082,2475,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 10, 2015",2015,"Dec 10, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,dbs-bank-ltd-singapore-singapore-sgp,"DBS Bank Ltd, Singapore",Asia,Singapore,SGP,1,3000000
240083,2475,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 23, 2015",2015,"Dec 23, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,usb-bank-plc-nicosia-cyprus-cyp,Usb Bank Plc,Europe,Cyprus,CYP,1,3500000
240084,2475,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 2, 2015",2015,"Dec 2, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,27700000
240096,3319,barclays-plc,Barclays Plc,Barclays,"Sep 29, 2014",2014,"Nov 24, 2014",2014,barclays,Barclays,Asia,United Arab Emirates,ARE,as-privatbank-ukraine-ukr,AS PrivatBank,Europe,Ukraine,UKR,5,3298750
240097,3319,barclays-plc,Barclays Plc,Barclays,"Mar 3, 2014",2014,"Jun 9, 2014",2014,barclays,Barclays,Asia,United Arab Emirates,ARE,ablv-bank-latvia-lva,ABLV Bank,Europe,Latvia,LVA,8,1514218.43
240098,3319,barclays-plc,Barclays Plc,Barclays,"Apr 15, 2013",2013,"Mar 31, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,privatbank-ukraine-ukr,PrivatBank,Europe,Ukraine,UKR,9,305900
240099,3319,barclays-plc,Barclays Plc,Barclays,"Mar 25, 2015",2015,"Apr 21, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,ukrsibbank-ukraine-ukr,Ukrsibbank,Europe,Ukraine,UKR,2,11900
240102,3319,barclays-plc,Barclays Plc,Barclays,"Feb 23, 2015",2015,"Mar 4, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,ablv-bank-latvia-lva,ABLV Bank,Europe,Latvia,LVA,2,12850
240103,3319,barclays-plc,Barclays Plc,Barclays,"Mar 18, 2015",2015,"Mar 18, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,ukrsibbank-ukraine-ukr,Ukrsibbank,Europe,Ukraine,UKR,1,8775
240104,3319,barclays-plc,Barclays Plc,Barclays,"Dec 29, 2014",2014,"Jan 21, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,sberbank-russia-rus,Sberbank,Europe,Russia,RUS,2,8000
240105,3319,barclays-plc,Barclays Plc,Barclays,"Nov 17, 2014",2014,"Mar 5, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,versobank-as-estonia-est,Versobank AS,Europe,Estonia,EST,5,83070
240106,3319,barclays-plc,Barclays Plc,Barclays,"Apr 1, 2014",2014,"Jun 4, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,ablv-bank-latvia-lva,ABLV Bank,Europe,Latvia,LVA,11,98460
240107,3319,barclays-plc,Barclays Plc,Barclays,"Feb 27, 2014",2014,"Mar 25, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,norvik-banka-latvia-lva,Norvik Banka,Europe,Latvia,LVA,22,628125
240108,3319,barclays-plc,Barclays Plc,Barclays,"Oct 23, 2014",2014,"Jan 21, 2015",2015,barclays,Barclays,Asia,United Arab Emirates,ARE,ablv-bank-latvia-lva,ABLV Bank,Europe,Latvia,LVA,3,401003
240122,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 22, 2015",2015,"Oct 22, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,540000
240123,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 8, 2015",2015,"Oct 22, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,455768.82
240124,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 8, 2015",2015,"Oct 8, 2015",2015,albaraka-bank,Albaraka Bank,Africa,Egypt,EGY,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,1,1000000
240125,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 27, 2015",2015,"Oct 27, 2015",2015,vtb-bank,VTB Bank,Europe,Austria,AUT,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,1,1040000
240126,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 5, 2015",2015,"Oct 23, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,8,1787547.7
240127,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 6, 2015",2015,"Oct 27, 2015",2015,bank-soyuz,Bank Soyuz,Europe,Russia,RUS,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,4,2239286.74
240128,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 7, 2015",2015,"Oct 7, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,7185378.27
240129,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 5, 2015",2015,"Oct 15, 2015",2015,vtb-bank,VTB Bank,Europe,Russia,RUS,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,3,11700000
240130,2471,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 1, 2015",2015,"Oct 28, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,abn-amro-bank-nv-amsterdam-netherlands-nld,ABN Amro Bank N.V.,Europe,Netherlands,NLD,7,41450000
240135,2490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 19, 2016",2016,"May 26, 2016",2016,as-expobank,AS Expobank,Europe,Latvia,LVA,dbs-bank-ltd-singapore-singapore-sgp,"DBS Bank Ltd, Singapore",Asia,Singapore,SGP,2,1700000
240136,2490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 7, 2016",2016,"Jul 7, 2016",2016,dbs-bank-ltd-singapore,"DBS Bank Ltd, Singapore",Asia,Singapore,SGP,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,1,1723991.78
240137,2490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 19, 2016",2016,"Feb 29, 2016",2016,british-arab-commercial-bank-ltd,British Arab Commercial Bank Ltd,Europe,United Kingdom,GBR,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,2,736500
240138,2490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 2, 2016",2016,"Jul 27, 2016",2016,soyuz-oao,Soyuz OAO,Europe,Russia,RUS,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,7,3870000
240139,2490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 25, 2016",2016,"Jul 5, 2016",2016,vtb-bank,VTB Bank,Europe,Austria,AUT,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,3,2570000
240140,2490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 8, 2016",2016,"Apr 13, 2016",2016,bank-soyuz,Bank Soyuz,Europe,Russia,RUS,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,4,8310000
240192,3817,the-northern-trust-company,The Northern Trust Company,Northern Trust,"Jan 15, 2015",2015,"Jan 15, 2015",2015,credit-suisse-ag,Credit Suisse AG,Europe,Switzerland,CHE,lloyds-tsb-bank-plc-united-kingdom-gbr,Lloyds TSB Bank Plc,Europe,United Kingdom,GBR,1,44960
240193,3817,the-northern-trust-company,The Northern Trust Company,Northern Trust,"Oct 14, 2013",2013,"Oct 14, 2013",2013,dbs-bank-ltd,DBS Bank Ltd,Asia,Singapore,SGP,hsbc-united-states-usa,HSBC,North America,United States,USA,1,60000
240195,3817,the-northern-trust-company,The Northern Trust Company,Northern Trust,"Jan 7, 2014",2014,"Jan 7, 2014",2014,dbs-bank-ltd,DBS Bank Ltd,Asia,Hong Kong,HKG,northern-trust-international-banking-corporation-united-states-usa,Northern Trust International Banking Corporation,North America,United States,USA,1,600000
240243,3512,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Oct 25, 2013",2013,"Aug 22, 2014",2014,citibank-na,"Citibank, N.A.",Europe,United Kingdom,GBR,stanbic-bank-zambia-zmb,Stanbic Bank,Africa,Zambia,ZMB,23,462000000
240286,2935,itau-corpbanca-colombia-sa,Itau Corpbanca Colombia SA,Itau Corpbanca,"Jan 2, 2013",2013,"Jan 2, 2013",2013,eurobank-ergasias-s-a,Eurobank Ergasias S A,Europe,Greece,GRC,helm-bank-usa-usa,Helm Bank,North America,United States,USA,1,8600
240309,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 25, 2014",2014,"Dec 23, 2014",2014,bankinter-s-a,Bankinter S A,Europe,Spain,ESP,as-lhv-pank-tallinn-estonia-est,AS LHV Pank,Europe,Estonia,EST,4,296037.67
240310,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 21, 2014",2014,"Nov 21, 2014",2014,sberbank,Sberbank,Europe,Russia,RUS,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,1,363193.19
240312,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 10, 2014",2014,"Dec 18, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,versobank-as-tallinn-city-estonia-est,Versobank AS,Europe,Estonia,EST,4,328706.9
240313,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 10, 2014",2014,"Dec 10, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,versobank-as-tallinn-city-estonia-est,Versobank AS,Europe,Estonia,EST,1,440000
240314,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 13, 2014",2014,"Nov 13, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,versobank-as-tallinn-city-estonia-est,Versobank AS,Europe,Estonia,EST,1,501500
240316,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 23, 2014",2014,"Dec 23, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,versobank-as-tallinn-city-estonia-est,Versobank AS,Europe,Estonia,EST,1,450000
240317,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 12, 2014",2014,"Dec 23, 2014",2014,baltik-development-bank,Baltik Development Bank,Europe,Russia,RUS,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,12,813645.2
240318,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 18, 2014",2014,"Dec 22, 2014",2014,amsterdam-trade-bank-nv,Amsterdam Trade Bank NV,Europe,Netherlands,NLD,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,2,1000400
240319,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 7, 2014",2014,"Dec 19, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,versobank-as-tallinn-city-estonia-est,Versobank AS,Europe,Estonia,EST,4,1435000
240320,2448,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 3, 2014",2014,"Dec 29, 2014",2014,ubs-ag,UBS AG,Europe,Switzerland,CHE,versobank-as-tallinn-estonia-est,Versobank AS,Europe,Estonia,EST,25,1738977.46
240321,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 13, 2013",2013,"Mar 13, 2013",2013,ojsc-jscb-international-financial-club,Ojsc Jscb International Financial Club,Europe,Russia,RUS,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,1,2000000
240322,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 15, 2013",2013,"Feb 15, 2013",2013,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,2090100
240323,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 28, 2013",2013,"Mar 29, 2013",2013,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,3054383.56
240324,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 16, 2013",2013,"Jan 16, 2013",2013,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,3379600
240325,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 20, 2013",2013,"Mar 27, 2013",2013,hsh-nordbank-ag,Hsh Nordbank AG,Europe,Germany,DEU,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,11,5670000
240326,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 8, 2013",2013,"Mar 8, 2013",2013,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,6500000
240327,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 3, 2013",2013,"Mar 11, 2013",2013,as-expobank,AS Expobank,Europe,Latvia,LVA,sb-sberbank-jsc-almaty-kazakhstan-kaz,SB Sberbank JSC,Asia,Kazakhstan,KAZ,3,6162913
240328,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 15, 2013",2013,"Feb 8, 2013",2013,as-expobank,AS Expobank,Europe,Latvia,LVA,banksoyuz-moscow-russia-rus,Banksoyuz,Europe,Russia,RUS,3,18000000
240329,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 9, 2013",2013,"Mar 29, 2013",2013,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,36,24359120
240330,2392,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 4, 2013",2013,"Mar 4, 2013",2013,sberbank-of-russia,Sberbank of Russia,Europe,Russia,RUS,as-expobank-riga-latvia-lva,AS Expobank,Europe,Latvia,LVA,1,60000000
240408,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 5, 2014",2014,"Dec 17, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,hongkong-and-shanghai-banking-corp-hong-kong-hkg,Hong Kong And Shanghai Banking Corp,Asia,Hong Kong,HKG,23,1148385
240409,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 24, 2014",2014,"Nov 24, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,bank-of-nt-butterfield-hamilton-bermuda-bmu,Bank of N.T. Butterfield,North America,Bermuda,BMU,1,2000000
240410,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 21, 2014",2014,"Dec 15, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,standard-chartered-bank-hong-kong-hkg,Standard Chartered Bank,Asia,Hong Kong,HKG,6,2023484.85
240411,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 12, 2014",2014,"Dec 12, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,skandinaviska-enskilda-banken-sa-luxembourg-lux,Skandinaviska Enskilda Banken S.A.,Europe,Luxembourg,LUX,1,2457541.38
240412,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 4, 2014",2014,"Nov 26, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,citibank-na-singapore-sgp,Citibank N.A.,Asia,Singapore,SGP,2,2558000
240413,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 26, 2014",2014,"Dec 18, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,hongkong-and-shanghai-banking-corp-hong-kong-hkg,Hong Kong And Shanghai Banking Corp,Asia,Hong Kong,HKG,6,2569815.41
240414,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 17, 2014",2014,"Oct 17, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,citibank-singapore-ltd-singapore-sgp,Citibank Singapore Ltd,Asia,Singapore,SGP,1,3000000
240415,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 11, 2014",2014,"Dec 1, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,united-coconut-planters-bank-manila-philippines-phl,United Coconut Planters Bank,Asia,Philippines,PHL,7,10041000
240416,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 24, 2014",2014,"Oct 24, 2014",2014,metropolitan-bank-and-trust-co,Metropolitan Bank And Trust Co,Asia,Philippines,PHL,ctbc-bank-co-ltd-hong-kong-branch-hong-kong-hkg,CTBC Bank Co Ltd Hong Kong Branch,Asia,Hong Kong,HKG,1,2500000
240417,4320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 11, 2014",2014,"Dec 16, 2014",2014,bdo-unibank-inc,Bdo Unibank Inc,Asia,Philippines,PHL,ctbc-bank-co-ltd-hong-kong-branch-hong-kong-hkg,CTBC Bank Co Ltd Hong Kong Branch,Asia,Hong Kong,HKG,22,34600000
240418,3490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 18, 2013",2013,"Oct 18, 2013",2013,raiffeisen-zentralbank-oesterreich-ag,Raiffeisen Zentralbank Oesterreich AG,Europe,Austria,AUT,privatbank-kiev-ukraine-ukr,PrivatBank,Europe,Ukraine,UKR,1,150000
240419,3490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 18, 2013",2013,"Dec 6, 2013",2013,unicredit-spa,UniCredit Spa,Europe,Italy,ITA,raiffeisenbank-austria-dd-zagreb-zagreb-croatia-hrv,Raiffeisenbank Austria D.D.  Zagreb,Europe,Croatia,HRV,2,137332.77
240420,3490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 5, 2013",2013,"Dec 5, 2013",2013,national-westminster-bank-plc,National Westminster Bank Plc,Europe,United Kingdom,GBR,bank-aval-joint-stock-post-kiev-ukraine-ukr,Bank Aval-Joint-Stock Post,Europe,Ukraine,UKR,1,279421
240421,3490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 13, 2014",2014,"Mar 3, 2014",2014,sberbank-switzerland-ag,Sberbank Switzerland AG,Europe,Switzerland,CHE,nadra-bank-kiev-ukraine-ukr,Nadra Bank,Europe,Ukraine,UKR,2,658000
240422,3490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 27, 2014",2014,"Feb 27, 2014",2014,bank-of-cyprus-public-company-ltd,Bank of Cyprus Public Company Ltd,Europe,Cyprus,CYP,nadra-bank-kiev-ukraine-ukr,Nadra Bank,Europe,Ukraine,UKR,1,80000
240425,3490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 6, 2013",2013,"Dec 5, 2013",2013,first-ukrainian-international-bank,First Ukrainian International Bank,Europe,Ukraine,UKR,vtb-bank-kiev-ukraine-ukr,VTB Bank,Europe,Ukraine,UKR,6,110000000
240426,3490,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 20, 2013",2013,"Mar 31, 2014",2014,wells-fargo-bank-na,Wells Fargo Bank Na,North America,United States,USA,credit-suisse-ag-geneva-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,2,202000000
240427,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 14, 2014",2014,"Oct 17, 2014",2014,hellenic-bank-public-company-ltd,Hellenic Bank Public Company Ltd,Europe,Cyprus,CYP,ceskoslovenska-obchodna-banka-as-bratislava-slovakia-svk,Ceskoslovenska Obchodna Banka A.S.,Europe,Slovakia,SVK,5,197500
240428,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 11, 2014",2014,"Apr 25, 2014",2014,bank-of-america-na,Bank of America N.A.,North America,United States,USA,alfabank-moscow-russia-rus,Alfabank,Europe,Russia,RUS,3,11600
240429,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 24, 2013",2013,"Feb 21, 2014",2014,ceska-sporitelna-as,Ceska Sporitelna A.S. ,Europe,Czech Republic,CZE,alfa-bank-moscow-russia-rus,Alfa-Bank,Europe,Russia,RUS,52,255700
240431,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 7, 2014",2014,"Oct 7, 2014",2014,baltic-international-bank,Baltic International Bank,Europe,Latvia,LVA,ab-dnb-bankas-vilnius-lithuania-ltu,AB DNB Bankas,Europe,Lithuania,LTU,1,99905.55
240432,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 5, 2014",2014,"Dec 9, 2014",2014,baltic-international-bank,Baltic International Bank,Europe,Latvia,LVA,abn-amro-bank-nv-amsterdam-netherlands-nld,ABN Amro Bank N.V.,Europe,Netherlands,NLD,2,118975
240433,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 1, 2014",2014,"Sep 26, 2014",2014,baltikums-bank,Baltikums Bank,Europe,Latvia,LVA,berliner-volksbank-e-g-berlin-germany-deu,Berliner Volksbank E G,Europe,Germany,DEU,2,10000
240434,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 21, 2013",2013,"Jan 27, 2014",2014,baltikums-bank,Baltikums Bank ,Europe,Latvia,LVA,volksbank-ag-schaan-liechtenstein-lie,Volksbank AG,Europe,Liechtenstein,LIE,3,50000
240435,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 7, 2014",2014,"Dec 11, 2014",2014,dbs-bank-ltd,DBS Bank Ltd,Asia,Singapore,SGP,baltikums-bank-riga-latvia-lva,Baltikums Bank,Europe,Latvia,LVA,2,88453.92
240436,3805,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 24, 2014",2014,"Sep 19, 2014",2014,ci-banco-sa,Ci Banco S.A.,North America,Mexico,MEX,hellenic-bank-public-company-ltd-nicosia-cy-cyp,Hellenic Bank Public Company Ltd,Europe,Cyprus,CYP,3,22472.34
240539,3267,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 26, 2014",2014,"Oct 3, 2014",2014,primorye-bank,Primorye Bank,Europe,Russia,RUS,commonwealth-bank-of-australia-sydney-australia-aus,Commonwealth Bank of Australia,Australia,Australia,AUS,7,90000
240541,3267,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 27, 2014",2014,"Oct 17, 2014",2014,bank-centercredit,Bank Centercredit,Asia,Kazakhstan,KAZ,commonwealth-bank-of-australia-sydney-australia-aus,Commonwealth Bank of Australia,Australia,Australia,AUS,8,77800
241197,3699,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Jan 11, 2017",2017,"Jan 11, 2017",2017,deutsche-bank-ag,Deutsche Bank AG,Europe,Germany,DEU,wells-fargo-bank-na-united-states-usa,Wells Fargo Bank N.A.,North America,United States,USA,1,18000
